,Location,Latitude,Longitude,Facility Type,Facility Size,Technology Level,Crop,Evapotranspiration (L/year),Annual Water Consumption (L/year),Annual Energy Consumption (MWh/year),Annual CO2 Emissions (kg CO2-eq/year)
8075,"Knoxville, Tennessee",35.9653,-83.9233,Plant Factory,Small,High-tech,Spinach,306965.9166507019,383707.3958133773,1571.1994103594902,617010.0084481718
8076,"Knoxville, Tennessee",35.9653,-83.9233,Plant Factory,Small,High-tech,Broccoli,306836.71376692987,383545.8922086624,1817.8996643675632,713889.1981971421
8077,"Knoxville, Tennessee",35.9653,-83.9233,Plant Factory,Small,High-tech,Basil,299817.4683968562,374771.8354960703,2526.3782781876475,992108.7498442892
8078,"Knoxville, Tennessee",35.9653,-83.9233,Plant Factory,Small,High-tech,Tomatoes,418205.9213741432,522757.401717679,2191.4584148644053,860585.719517252
8079,"Knoxville, Tennessee",35.9653,-83.9233,Plant Factory,Small,High-tech,Bell peppers,363194.4618755442,453993.0773444303,2075.63187653544,815100.6379154673
8080,"Knoxville, Tennessee",35.9653,-83.9233,Plant Factory,Small,High-tech,Zucchini,291479.48058955645,364349.3507369455,1549.435357705355,608463.2649708929
8081,"Knoxville, Tennessee",35.9653,-83.9233,Plant Factory,Small,High-tech,Strawberries,275891.0104916378,344863.76311454724,3076.951595755876,1208318.8916533324
8082,"Knoxville, Tennessee",35.9653,-83.9233,Plant Factory,Medium,High-tech,Roses,436368.6383278008,545460.7979097511,4619.214450326926,1813965.514643384
8083,"Knoxville, Tennessee",35.9653,-83.9233,Plant Factory,Medium,High-tech,Lettuce,536426.0476971443,670532.5596214305,2855.3436989706765,1121293.4705857846
8084,"Knoxville, Tennessee",35.9653,-83.9233,Plant Factory,Medium,High-tech,Spinach,537190.3541387282,671487.9426734102,2721.818317370178,1068858.053231269
8085,"Knoxville, Tennessee",35.9653,-83.9233,Plant Factory,Medium,High-tech,Broccoli,536964.2490921273,671205.3113651591,3148.3880324709835,1236371.9803513552
8086,"Knoxville, Tennessee",35.9653,-83.9233,Plant Factory,Medium,High-tech,Basil,524680.5696944984,655850.7121181231,4418.270893286277,1735054.9797935209
8087,"Knoxville, Tennessee",35.9653,-83.9233,Plant Factory,Medium,High-tech,Tomatoes,731860.3624047507,914825.4530059382,3823.863914075272,1501631.3590573594
8088,"Knoxville, Tennessee",35.9653,-83.9233,Plant Factory,Medium,High-tech,Bell peppers,635590.3082822023,794487.8853527529,3616.721533256661,1420286.5461098908
