Location,Latitude,Longitude,Facility Type,Facility Size,Technology Level,Crop,Evapotranspiration (L/year),Annual Water Consumption (L/year),Annual Energy Consumption (MWh/year),Annual CO2 Emissions (kg CO2-eq/year)
"Baltimore, Maryland",39.2905,-76.6104,Plant Factory,Large,High-tech,Lettuce,493480.8587,616851.0734,4152.233633,1630582.148
"Baltimore, Maryland",39.2905,-76.6104,Plant Factory,Large,High-tech,Spinach,494141.6693,617677.0866,4072.983378,1599460.572
"Baltimore, Maryland",39.2905,-76.6104,Plant Factory,Large,High-tech,Broccoli,495002.2792,618752.849,4623.172539,1815519.856
"Baltimore, Maryland",39.2905,-76.6104,Plant Factory,Large,High-tech,Basil,479707.6221,599634.5277,6523.359652,2561723.335
"Baltimore, Maryland",39.2905,-76.6104,Plant Factory,Large,High-tech,Tomatoes,667617.209,834521.5112,5932.434093,2329666.868
"Baltimore, Maryland",39.2905,-76.6104,Plant Factory,Large,High-tech,Bell peppers,581338.3701,726672.9627,5528.974838,2171228.419
"Baltimore, Maryland",39.2905,-76.6104,Plant Factory,Large,High-tech,Zucchini,469225.5987,586531.9984,3921.427397,1539944.539
"Baltimore, Maryland",39.2905,-76.6104,Plant Factory,Large,High-tech,Strawberries,443061.0934,553826.3668,7942.51769,3119026.697
"Seaford, Delaware",38.6412,-75.611,Hoop House,Small,Low-tech,Roses,264941.7566,264941.7566,0,0
"Seaford, Delaware",38.6412,-75.611,Hoop House,Small,Low-tech,Lettuce,327418.5949,327418.5949,0,0
"Seaford, Delaware",38.6412,-75.611,Hoop House,Small,Low-tech,Spinach,327977.2191,327977.2191,0,0
"Seaford, Delaware",38.6412,-75.611,Hoop House,Small,Low-tech,Broccoli,327503.6401,327503.6401,0,0
"Seaford, Delaware",38.6412,-75.611,Hoop House,Small,Low-tech,Basil,320558.3124,320558.3124,0,0
"Seaford, Delaware",38.6412,-75.611,Hoop House,Small,Low-tech,Tomatoes,447320.5078,447320.5078,0,0
"Seaford, Delaware",38.6412,-75.611,Hoop House,Small,Low-tech,Bell peppers,388369.8919,388369.8919,0,0
"Seaford, Delaware",38.6412,-75.611,Hoop House,Small,Low-tech,Zucchini,311401.668,311401.668,0,0
"Seaford, Delaware",38.6412,-75.611,Hoop House,Small,Low-tech,Strawberries,296106.0608,296106.0608,0,0
"Seaford, Delaware",38.6412,-75.611,Hoop House,Small,High-tech,Roses,274670.151,274670.151,29.20896,11470.35859
"Seaford, Delaware",38.6412,-75.611,Hoop House,Small,High-tech,Lettuce,337887.2664,337887.2664,29.20896,11470.35859
"Seaford, Delaware",38.6412,-75.611,Hoop House,Small,High-tech,Spinach,338485.0885,338485.0885,29.20896,11470.35859
"Seaford, Delaware",38.6412,-75.611,Hoop House,Small,High-tech,Broccoli,337402.0831,337402.0831,29.20896,11470.35859
"Seaford, Delaware",38.6412,-75.611,Hoop House,Small,High-tech,Basil,332479.77,332479.77,29.20896,11470.35859
"Seaford, Delaware",38.6412,-75.611,Hoop House,Small,High-tech,Tomatoes,464808.1094,464808.1094,29.20896,11470.35859
"Seaford, Delaware",38.6412,-75.611,Hoop House,Small,High-tech,Bell peppers,402683.328,402683.328,29.20896,11470.35859
"Seaford, Delaware",38.6412,-75.611,Hoop House,Small,High-tech,Zucchini,321371.7298,321371.7298,29.20896,11470.35859
"Seaford, Delaware",38.6412,-75.611,Hoop House,Small,High-tech,Strawberries,306159.5492,306159.5492,29.20896,11470.35859
"Seaford, Delaware",38.6412,-75.611,Hoop House,Medium,Low-tech,Roses,463648.074,463648.074,0,0
"Seaford, Delaware",38.6412,-75.611,Hoop House,Medium,Low-tech,Lettuce,572982.541,572982.541,0,0
"Seaford, Delaware",38.6412,-75.611,Hoop House,Medium,Low-tech,Spinach,573960.1334,573960.1334,0,0
"Seaford, Delaware",38.6412,-75.611,Hoop House,Medium,Low-tech,Broccoli,573131.3702,573131.3702,0,0
"Seaford, Delaware",38.6412,-75.611,Hoop House,Medium,Low-tech,Basil,560977.0466,560977.0466,0,0
"Seaford, Delaware",38.6412,-75.611,Hoop House,Medium,Low-tech,Tomatoes,782810.8887,782810.8887,0,0
"Seaford, Delaware",38.6412,-75.611,Hoop House,Medium,Low-tech,Bell peppers,679647.3108,679647.3108,0,0
"Seaford, Delaware",38.6412,-75.611,Hoop House,Medium,Low-tech,Zucchini,544952.9191,544952.9191,0,0
"Seaford, Delaware",38.6412,-75.611,Hoop House,Medium,Low-tech,Strawberries,518185.6064,518185.6064,0,0
"Seaford, Delaware",38.6412,-75.611,Hoop House,Medium,High-tech,Roses,480672.7643,480672.7643,55.82375,21921.98662
"Seaford, Delaware",38.6412,-75.611,Hoop House,Medium,High-tech,Lettuce,591302.7162,591302.7162,55.82375,21921.98662
"Seaford, Delaware",38.6412,-75.611,Hoop House,Medium,High-tech,Spinach,592348.9049,592348.9049,55.82375,21921.98662
"Seaford, Delaware",38.6412,-75.611,Hoop House,Medium,High-tech,Broccoli,590453.6454,590453.6454,55.82375,21921.98662
"Seaford, Delaware",38.6412,-75.611,Hoop House,Medium,High-tech,Basil,581839.5975,581839.5975,55.82375,21921.98662
"Seaford, Delaware",38.6412,-75.611,Hoop House,Medium,High-tech,Tomatoes,813414.1914,813414.1914,55.82375,21921.98662
"Seaford, Delaware",38.6412,-75.611,Hoop House,Medium,High-tech,Bell peppers,704695.824,704695.824,55.82375,21921.98662
"Seaford, Delaware",38.6412,-75.611,Hoop House,Medium,High-tech,Zucchini,562400.5271,562400.5271,55.82375,21921.98662
"Seaford, Delaware",38.6412,-75.611,Hoop House,Medium,High-tech,Strawberries,535779.2111,535779.2111,55.82375,21921.98662
"Seaford, Delaware",38.6412,-75.611,Hoop House,Large,Low-tech,Roses,662354.3914,662354.3914,0,0
"Seaford, Delaware",38.6412,-75.611,Hoop House,Large,Low-tech,Lettuce,818546.4872,818546.4872,0,0
"Seaford, Delaware",38.6412,-75.611,Hoop House,Large,Low-tech,Spinach,819943.0477,819943.0477,0,0
"Seaford, Delaware",38.6412,-75.611,Hoop House,Large,Low-tech,Broccoli,818759.1003,818759.1003,0,0
"Seaford, Delaware",38.6412,-75.611,Hoop House,Large,Low-tech,Basil,801395.7809,801395.7809,0,0
"Seaford, Delaware",38.6412,-75.611,Hoop House,Large,Low-tech,Tomatoes,1118301.27,1118301.27,0,0
"Seaford, Delaware",38.6412,-75.611,Hoop House,Large,Low-tech,Bell peppers,970924.7297,970924.7297,0,0
"Seaford, Delaware",38.6412,-75.611,Hoop House,Large,Low-tech,Zucchini,778504.1701,778504.1701,0,0
"Seaford, Delaware",38.6412,-75.611,Hoop House,Large,Low-tech,Strawberries,740265.1521,740265.1521,0,0
"Seaford, Delaware",38.6412,-75.611,Hoop House,Large,High-tech,Roses,686675.3775,686675.3775,35.52252,13949.6936
"Seaford, Delaware",38.6412,-75.611,Hoop House,Large,High-tech,Lettuce,844718.1659,844718.1659,35.52252,13949.6936
"Seaford, Delaware",38.6412,-75.611,Hoop House,Large,High-tech,Spinach,846212.7213,846212.7213,35.52252,13949.6936
"Seaford, Delaware",38.6412,-75.611,Hoop House,Large,High-tech,Broccoli,843505.2078,843505.2078,35.52252,13949.6936
"Seaford, Delaware",38.6412,-75.611,Hoop House,Large,High-tech,Basil,831199.425,831199.425,35.52252,13949.6936
"Seaford, Delaware",38.6412,-75.611,Hoop House,Large,High-tech,Tomatoes,1162020.273,1162020.273,35.52252,13949.6936
"Seaford, Delaware",38.6412,-75.611,Hoop House,Large,High-tech,Bell peppers,1006708.32,1006708.32,35.52252,13949.6936
"Seaford, Delaware",38.6412,-75.611,Hoop House,Large,High-tech,Zucchini,803429.3245,803429.3245,35.52252,13949.6936
"Seaford, Delaware",38.6412,-75.611,Hoop House,Large,High-tech,Strawberries,765398.873,765398.873,35.52252,13949.6936
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Small,Low-tech,Roses,344450.666,344450.666,38.94528,15293.81146
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Small,Low-tech,Lettuce,447176.2772,447176.2772,38.61792,15165.25718
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Small,Low-tech,Spinach,450438.2599,450438.2599,38.61792,15165.25718
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Small,Low-tech,Broccoli,447610.2666,447610.2666,38.61792,15165.25718
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Small,Low-tech,Basil,409719.0459,409719.0459,38.94528,15293.81146
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Small,Low-tech,Tomatoes,590320.4706,590320.4706,38.61792,15165.25718
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Small,Low-tech,Bell peppers,518680.0362,518680.0362,38.61792,15165.25718
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Small,Low-tech,Zucchini,426549.5942,426549.5942,38.61792,15165.25718
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Small,Low-tech,Strawberries,380824.5636,380824.5636,38.94528,15293.81146
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Small,High-tech,Roses,364017.4773,728034.9545,858.6560673,249730.1732
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Small,High-tech,Lettuce,470502.2682,941004.5365,603.3011125,173170.3173
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Small,High-tech,Spinach,474201.8303,948403.6607,618.350828,176004.9861
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Small,High-tech,Broccoli,469470.5634,938941.1269,522.9171943,155137.074
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Small,High-tech,Basil,432915.8598,865831.7196,760.4847408,221313.1922
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Small,High-tech,Tomatoes,627349.7077,1254699.415,1045.427732,286479.95
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Small,High-tech,Bell peppers,549591.3692,1099182.738,880.5455449,243530.2316
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Small,High-tech,Zucchini,448940.6809,897881.3618,611.9849715,174382.3071
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Small,High-tech,Strawberries,400537.8726,801075.7453,584.9897686,187456.7653
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Medium,Low-tech,Roses,602788.6654,602788.6654,74.7675,29361.19725
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Medium,Low-tech,Lettuce,782558.4851,782558.4851,74.07,29087.289
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Medium,Low-tech,Spinach,788266.9548,788266.9548,74.07,29087.289
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Medium,Low-tech,Broccoli,783317.9665,783317.9665,74.07,29087.289
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Medium,Low-tech,Basil,717008.3304,717008.3304,74.7675,29361.19725
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Medium,Low-tech,Tomatoes,1033060.824,1033060.824,74.07,29087.289
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Medium,Low-tech,Bell peppers,907690.0634,907690.0634,74.07,29087.289
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Medium,Low-tech,Zucchini,746461.7899,746461.7899,74.07,29087.289
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Medium,Low-tech,Strawberries,666442.9863,666442.9863,74.7675,29361.19725
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Medium,High-tech,Roses,637030.5852,1274061.17,1389.997185,407162.1107
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Medium,High-tech,Lettuce,823378.9694,1646757.939,979.6218027,282780.2234
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Medium,High-tech,Spinach,829853.2031,1659706.406,1003.872574,287311.6403
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Medium,High-tech,Broccoli,821573.486,1643146.972,851.3179368,254042.3003
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Medium,High-tech,Basil,757602.7547,1515205.509,1230.402182,360778.1476
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Medium,High-tech,Tomatoes,1097861.989,2195723.977,1684.129026,463985.6207
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Medium,High-tech,Bell peppers,961784.8961,1923569.792,1421.5146,395323.1006
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Medium,High-tech,Zucchini,785646.1916,1571292.383,993.500694,284638.5222
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Medium,High-tech,Strawberries,700941.2771,1401882.554,957.7442088,309852.9231
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Large,Low-tech,Roses,861126.6649,861126.6649,48.6816,19117.26432
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Large,Low-tech,Lettuce,1117940.693,1117940.693,48.2724,18956.57148
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Large,Low-tech,Spinach,1126095.65,1126095.65,48.2724,18956.57148
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Large,Low-tech,Broccoli,1119025.666,1119025.666,48.2724,18956.57148
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Large,Low-tech,Basil,1024297.615,1024297.615,48.6816,19117.26432
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Large,Low-tech,Tomatoes,1475801.176,1475801.176,48.2724,18956.57148
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Large,Low-tech,Bell peppers,1296700.091,1296700.091,48.2724,18956.57148
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Large,Low-tech,Zucchini,1066373.986,1066373.986,48.2724,18956.57148
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Large,Low-tech,Strawberries,952061.4089,952061.4089,48.6816,19117.26432
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Large,High-tech,Roses,910043.6932,1820087.386,1840.470697,535156.1182
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Large,High-tech,Lettuce,1176255.671,2352511.341,1281.359883,364693.2023
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Large,High-tech,Spinach,1185504.576,2371009.152,1314.436962,370841.3774
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Large,High-tech,Broccoli,1173676.409,2347352.817,1107.125121,325707.2049
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Large,High-tech,Basil,1082289.65,2164579.299,1621.56365,471382.0093
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Large,High-tech,Tomatoes,1568374.269,3136748.539,2237.23916,611068.0971
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Large,High-tech,Bell peppers,1373978.423,2747956.846,1880.962512,517717.2475
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Large,High-tech,Zucchini,1122351.702,2244703.405,1300.184254,367145.3366
"Seaford, Delaware",38.6412,-75.611,Greenhouse,Large,High-tech,Strawberries,1001344.682,2002689.363,1256.981921,404655.4008
"Seaford, Delaware",38.6412,-75.611,Plant Factory,Small,High-tech,Roses,158218.806,197773.5076,2717.900135,1067319.383
"Seaford, Delaware",38.6412,-75.611,Plant Factory,Small,High-tech,Lettuce,195621.867,244527.3337,1690.26188,663765.8402
"Seaford, Delaware",38.6412,-75.611,Plant Factory,Small,High-tech,Spinach,195886.0684,244857.5855,1663.600222,653295.807
"Seaford, Delaware",38.6412,-75.611,Plant Factory,Small,High-tech,Broccoli,196227.1599,245283.9498,1885.693492,740511.8343
"Seaford, Delaware",38.6412,-75.611,Plant Factory,Small,High-tech,Basil,190153.5477,237691.9346,2630.800662,1033115.42
"Seaford, Delaware",38.6412,-75.611,Plant Factory,Small,High-tech,Tomatoes,264639.8766,330799.8457,2410.77713,946712.1789
"Seaford, Delaware",38.6412,-75.611,Plant Factory,Small,High-tech,Bell peppers,230441.6869,288052.1086,2245.88679,881959.7426
"Seaford, Delaware",38.6412,-75.611,Plant Factory,Small,High-tech,Zucchini,186008.2088,232510.261,1598.44374,627708.8567
"Seaford, Delaware",38.6412,-75.611,Plant Factory,Small,High-tech,Strawberries,175666.5162,219583.1452,3214.885029,1262485.351
"Seaford, Delaware",38.6412,-75.611,Plant Factory,Medium,High-tech,Roses,276882.9106,346103.6382,4736.525022,1860033.376
"Seaford, Delaware",38.6412,-75.611,Plant Factory,Medium,High-tech,Lettuce,342338.2672,427922.834,2923.78281,1148169.509
"Seaford, Delaware",38.6412,-75.611,Plant Factory,Medium,High-tech,Spinach,342800.6197,428500.7746,2862.020032,1123915.266
"Seaford, Delaware",38.6412,-75.611,Plant Factory,Medium,High-tech,Broccoli,343397.5298,429246.9122,3250.145891,1276332.292
"Seaford, Delaware",38.6412,-75.611,Plant Factory,Medium,High-tech,Basil,332768.7085,415960.8856,4576.8418,1797325.775
"Seaford, Delaware",38.6412,-75.611,Plant Factory,Medium,High-tech,Tomatoes,463119.784,578899.73,4160.261677,1633734.76
"Seaford, Delaware",38.6412,-75.611,Plant Factory,Medium,High-tech,Bell peppers,403272.9521,504091.1901,3877.578879,1522725.226
"Seaford, Delaware",38.6412,-75.611,Plant Factory,Medium,High-tech,Zucchini,325514.3654,406892.9567,2761.998929,1084636.979
"Seaford, Delaware",38.6412,-75.611,Plant Factory,Medium,High-tech,Strawberries,307416.4033,384270.5041,5571.57343,2187956.886
"Seaford, Delaware",38.6412,-75.611,Plant Factory,Large,High-tech,Roses,395547.0151,494433.7689,6752.338124,2651643.181
"Seaford, Delaware",38.6412,-75.611,Plant Factory,Large,High-tech,Lettuce,489054.6674,611318.3343,4152.820691,1630812.685
"Seaford, Delaware",38.6412,-75.611,Plant Factory,Large,High-tech,Spinach,489715.171,612143.9637,4053.008292,1591616.356
"Seaford, Delaware",38.6412,-75.611,Plant Factory,Large,High-tech,Broccoli,490567.8997,613209.8746,4607.189445,1809243.295
"Seaford, Delaware",38.6412,-75.611,Plant Factory,Large,High-tech,Basil,475383.8692,594229.8366,6518.871743,2559960.933
"Seaford, Delaware",38.6412,-75.611,Plant Factory,Large,High-tech,Tomatoes,661599.6914,826999.6143,5900.50357,2317127.752
"Seaford, Delaware",38.6412,-75.611,Plant Factory,Large,High-tech,Bell peppers,576104.2173,720130.2716,5501.059033,2160265.882
"Seaford, Delaware",38.6412,-75.611,Plant Factory,Large,High-tech,Zucchini,465020.522,581275.6525,3921.651951,1540032.721
"Seaford, Delaware",38.6412,-75.611,Plant Factory,Large,High-tech,Strawberries,439166.2904,548957.863,7919.902512,3110145.717
"Trenton, New Jersey",40.2202,-74.7642,Hoop House,Small,Low-tech,Roses,239264.5107,239264.5107,0,0
"Trenton, New Jersey",40.2202,-74.7642,Hoop House,Small,Low-tech,Lettuce,274779.3954,274779.3954,0,0
"Trenton, New Jersey",40.2202,-74.7642,Hoop House,Small,Low-tech,Spinach,272352.4046,272352.4046,0,0
"Trenton, New Jersey",40.2202,-74.7642,Hoop House,Small,Low-tech,Broccoli,275702.0422,275702.0422,0,0
"Trenton, New Jersey",40.2202,-74.7642,Hoop House,Small,Low-tech,Basil,294641.6743,294641.6743,0,0
"Trenton, New Jersey",40.2202,-74.7642,Hoop House,Small,Low-tech,Tomatoes,392471.5086,392471.5086,0,0
"Trenton, New Jersey",40.2202,-74.7642,Hoop House,Small,Low-tech,Bell peppers,335150.6454,335150.6454,0,0
"Trenton, New Jersey",40.2202,-74.7642,Hoop House,Small,Low-tech,Zucchini,259890.0357,259890.0357,0,0
"Trenton, New Jersey",40.2202,-74.7642,Hoop House,Small,Low-tech,Strawberries,270339.8951,270339.8951,0,0
"Trenton, New Jersey",40.2202,-74.7642,Hoop House,Small,High-tech,Roses,248511.4428,248511.4428,29.20896,11470.35859
"Trenton, New Jersey",40.2202,-74.7642,Hoop House,Small,High-tech,Lettuce,283524.2421,283524.2421,29.20896,11470.35859
"Trenton, New Jersey",40.2202,-74.7642,Hoop House,Small,High-tech,Spinach,280949.2774,280949.2774,29.20896,11470.35859
"Trenton, New Jersey",40.2202,-74.7642,Hoop House,Small,High-tech,Broccoli,284089.8382,284089.8382,29.20896,11470.35859
"Trenton, New Jersey",40.2202,-74.7642,Hoop House,Small,High-tech,Basil,306364.0102,306364.0102,29.20896,11470.35859
"Trenton, New Jersey",40.2202,-74.7642,Hoop House,Small,High-tech,Tomatoes,408026.4533,408026.4533,29.20896,11470.35859
"Trenton, New Jersey",40.2202,-74.7642,Hoop House,Small,High-tech,Bell peppers,347552.0123,347552.0123,29.20896,11470.35859
"Trenton, New Jersey",40.2202,-74.7642,Hoop House,Small,High-tech,Zucchini,268127.1518,268127.1518,29.20896,11470.35859
"Trenton, New Jersey",40.2202,-74.7642,Hoop House,Small,High-tech,Strawberries,280180.791,280180.791,29.20896,11470.35859
"Trenton, New Jersey",40.2202,-74.7642,Hoop House,Medium,Low-tech,Roses,418712.8937,418712.8937,0,0
"Trenton, New Jersey",40.2202,-74.7642,Hoop House,Medium,Low-tech,Lettuce,480863.9419,480863.9419,0,0
"Trenton, New Jersey",40.2202,-74.7642,Hoop House,Medium,Low-tech,Spinach,476616.7081,476616.7081,0,0
"Trenton, New Jersey",40.2202,-74.7642,Hoop House,Medium,Low-tech,Broccoli,482478.5739,482478.5739,0,0
"Trenton, New Jersey",40.2202,-74.7642,Hoop House,Medium,Low-tech,Basil,515622.93,515622.93,0,0
"Trenton, New Jersey",40.2202,-74.7642,Hoop House,Medium,Low-tech,Tomatoes,686825.1401,686825.1401,0,0
"Trenton, New Jersey",40.2202,-74.7642,Hoop House,Medium,Low-tech,Bell peppers,586513.6294,586513.6294,0,0
"Trenton, New Jersey",40.2202,-74.7642,Hoop House,Medium,Low-tech,Zucchini,454807.5624,454807.5624,0,0
